variable,type,sex,value,iso3,survey_year,region
mortality,numerator,female,79.433112,BGD,2014,sylhet
mortality,denominator,female,1057.4488755,BGD,2014,sylhet
stunting,statistic,male,0.507532258315601,BGD,2014,sylhet
stunting,numerator,male,187.660018,BGD,2014,sylhet
stunting,denominator,male,369.749932,BGD,2014,sylhet
stunting,statistic,female,0.478577031369762,BGD,2014,sylhet
stunting,numerator,female,163.193186,BGD,2014,sylhet
stunting,denominator,female,340.996695,BGD,2014,sylhet
education,statistic,male,0.136953134776157,BGD,2014,sylhet
education,numerator,male,206.544712,BGD,2014,sylhet
education,denominator,male,1508.141543,BGD,2014,sylhet
education,statistic,female,0.0927612673788393,BGD,2014,sylhet
education,numerator,female,150.763747,BGD,2014,sylhet
education,denominator,female,1625.287701,BGD,2014,sylhet
registration,statistic,male,,BFA,1993,ouagadougou
registration,numerator,male,,BFA,1993,ouagadougou
registration,denominator,male,0,BFA,1993,ouagadougou
registration,statistic,female,,BFA,1993,ouagadougou
registration,numerator,female,,BFA,1993,ouagadougou
registration,denominator,female,0,BFA,1993,ouagadougou
registration,statistic,male,,BFA,1993,east
registration,numerator,male,,BFA,1993,east
registration,denominator,male,0,BFA,1993,east
registration,statistic,female,,BFA,1993,east
registration,numerator,female,,BFA,1993,east
registration,denominator,female,0,BFA,1993,east
registration,statistic,male,,BFA,1993,central/south
registration,numerator,male,,BFA,1993,central/south
registration,denominator,male,0,BFA,1993,central/south
registration,statistic,female,,BFA,1993,central/south
registration,numerator,female,,BFA,1993,central/south
registration,denominator,female,0,BFA,1993,central/south
registration,statistic,male,,BFA,1993,west
registration,numerator,male,,BFA,1993,west
registration,denominator,male,0,BFA,1993,west
registration,statistic,female,,BFA,1993,west
registration,numerator,female,,BFA,1993,west
registration,denominator,female,0,BFA,1993,west
registration,statistic,male,,BFA,1993,north
registration,numerator,male,,BFA,1993,north
registration,denominator,male,0,BFA,1993,north
registration,statistic,female,,BFA,1993,north
registration,numerator,female,,BFA,1993,north
registration,denominator,female,0,BFA,1993,north
mortality,statistic,male,0.21247619957234,BFA,1993,north
mortality,numerator,male,279.3103455,BFA,1993,north
mortality,denominator,male,1314.548858,BFA,1993,north
mortality,statistic,female,0.184092642729907,BFA,1993,north
mortality,numerator,female,236.2467575,BFA,1993,north
mortality,denominator,female,1283.3036345,BFA,1993,north
stunting,statistic,male,0.377251658418187,BFA,1993,north
stunting,numerator,male,162.215638,BFA,1993,north
stunting,denominator,male,429.993174,BFA,1993,north
stunting,statistic,female,0.338816107126756,BFA,1993,north
stunting,numerator,female,139.43992,BFA,1993,north
stunting,denominator,female,411.550446,BFA,1993,north
education,statistic,male,0.00428376457030275,BFA,1993,north
education,numerator,male,4.555926,BFA,1993,north
education,denominator,male,1063.533237,BFA,1993,north
education,statistic,female,0.00034640246163756,BFA,1993,north
education,numerator,female,0.455089,BFA,1993,north
education,denominator,female,1313.757985,BFA,1993,north
registration,statistic,male,,BFA,1999,ouagadougou
registration,numerator,male,,BFA,1999,ouagadougou
registration,denominator,male,0,BFA,1999,ouagadougou
registration,statistic,female,,BFA,1999,ouagadougou
registration,numerator,female,,BFA,1999,ouagadougou
registration,denominator,female,0,BFA,1999,ouagadougou
registration,statistic,male,,BFA,1999,east
registration,numerator,male,,BFA,1999,east
registration,denominator,male,0,BFA,1999,east
registration,statistic,female,,BFA,1999,east
registration,numerator,female,,BFA,1999,east
registration,denominator,female,0,BFA,1999,east
registration,statistic,male,,BFA,1999,central/south
registration,numerator,male,,BFA,1999,central/south
registration,denominator,male,0,BFA,1999,central/south
registration,statistic,female,,BFA,1999,central/south
registration,numerator,female,,BFA,1999,central/south
registration,denominator,female,0,BFA,1999,central/south
registration,statistic,male,,BFA,1999,west
registration,numerator,male,,BFA,1999,west
registration,denominator,male,0,BFA,1999,west
registration,statistic,female,,BFA,1999,west
registration,numerator,female,,BFA,1999,west
registration,denominator,female,0,BFA,1999,west
registration,statistic,male,,BFA,1999,north
registration,numerator,male,,BFA,1999,north
registration,denominator,male,0,BFA,1999,north
registration,statistic,female,,BFA,1999,north
registration,numerator,female,,BFA,1999,north
registration,denominator,female,0,BFA,1999,north
mortality,statistic,male,0.207081551389884,BFA,1999,north
mortality,numerator,male,221.2594335,BFA,1999,north
mortality,denominator,male,1068.465211,BFA,1999,north
mortality,statistic,female,0.188399008691078,BFA,1999,north
mortality,numerator,female,190.75246,BFA,1999,north
mortality,denominator,female,1012.4918455,BFA,1999,north
stunting,statistic,male,0.360941970034534,BFA,1999,north
stunting,numerator,male,79.572656,BFA,1999,north
stunting,denominator,male,220.458308,BFA,1999,north
stunting,statistic,female,0.387104784845617,BFA,1999,north
stunting,numerator,female,84.203363,BFA,1999,north
stunting,denominator,female,217.520853,BFA,1999,north
education,statistic,male,0.00878405590778642,BFA,1999,north
education,numerator,male,7.391114,BFA,1999,north
education,denominator,male,841.423834,BFA,1999,north
education,statistic,female,0.00305877407795229,BFA,1999,north
education,numerator,female,3.37959,BFA,1999,north
education,denominator,female,1104.883824,BFA,1999,north
registration,statistic,male,,BFA,2003,est
registration,numerator,male,,BFA,2003,est
registration,denominator,male,0,BFA,2003,est
registration,statistic,female,,BFA,2003,est
registration,numerator,female,,BFA,2003,est
registration,denominator,female,0,BFA,2003,est
registration,statistic,male,,BFA,2003,nord
registration,numerator,male,,BFA,2003,nord
registration,denominator,male,0,BFA,2003,nord
registration,statistic,female,,BFA,2003,nord
registration,numerator,female,,BFA,2003,nord
registration,denominator,female,0,BFA,2003,nord
registration,statistic,male,,BFA,2003,centre-est
registration,numerator,male,,BFA,2003,centre-est
registration,denominator,male,0,BFA,2003,centre-est
registration,statistic,female,,BFA,2003,centre-est
registration,numerator,female,,BFA,2003,centre-est
registration,denominator,female,0,BFA,2003,centre-est
registration,statistic,male,,BFA,2003,centre-nord
registration,numerator,male,,BFA,2003,centre-nord
registration,denominator,male,0,BFA,2003,centre-nord
registration,statistic,female,,BFA,2003,centre-nord
registration,numerator,female,,BFA,2003,centre-nord
registration,denominator,female,0,BFA,2003,centre-nord
registration,statistic,male,,BFA,2003,boucle de mouhoun
registration,numerator,male,,BFA,2003,boucle de mouhoun
registration,denominator,male,0,BFA,2003,boucle de mouhoun
registration,statistic,female,,BFA,2003,boucle de mouhoun
registration,numerator,female,,BFA,2003,boucle de mouhoun
registration,denominator,female,0,BFA,2003,boucle de mouhoun
registration,statistic,male,,BFA,2003,hauts bassins
registration,numerator,male,,BFA,2003,hauts bassins
registration,denominator,male,0,BFA,2003,hauts bassins
registration,statistic,female,,BFA,2003,hauts bassins
registration,numerator,female,,BFA,2003,hauts bassins
registration,denominator,female,0,BFA,2003,hauts bassins
registration,statistic,male,,BFA,2003,centre-sud
registration,numerator,male,,BFA,2003,centre-sud
registration,denominator,male,0,BFA,2003,centre-sud
registration,statistic,female,,BFA,2003,centre-sud
registration,numerator,female,,BFA,2003,centre-sud
registration,denominator,female,0,BFA,2003,centre-sud
registration,statistic,male,,BFA,2003,cascades
registration,numerator,male,,BFA,2003,cascades
registration,denominator,male,0,BFA,2003,cascades
registration,statistic,female,,BFA,2003,cascades
registration,numerator,female,,BFA,2003,cascades
registration,denominator,female,0,BFA,2003,cascades
registration,statistic,male,,BFA,2003,ouagadougou
registration,numerator,male,,BFA,2003,ouagadougou
registration,denominator,male,0,BFA,2003,ouagadougou
registration,statistic,female,,BFA,2003,ouagadougou
registration,numerator,female,,BFA,2003,ouagadougou
registration,denominator,female,0,BFA,2003,ouagadougou
registration,statistic,male,,BFA,2003,sud-ouest
registration,numerator,male,,BFA,2003,sud-ouest
registration,denominator,male,0,BFA,2003,sud-ouest
registration,statistic,female,,BFA,2003,sud-ouest
registration,numerator,female,,BFA,2003,sud-ouest
registration,denominator,female,0,BFA,2003,sud-ouest
registration,statistic,male,,BFA,2003,centre-ouest
registration,numerator,male,,BFA,2003,centre-ouest
registration,denominator,male,0,BFA,2003,centre-ouest
registration,statistic,female,,BFA,2003,centre-ouest
registration,numerator,female,,BFA,2003,centre-ouest
registration,denominator,female,0,BFA,2003,centre-ouest
registration,statistic,male,,BFA,2003,sahel
registration,numerator,male,,BFA,2003,sahel
registration,denominator,male,0,BFA,2003,sahel
registration,statistic,female,,BFA,2003,sahel
registration,numerator,female,,BFA,2003,sahel
registration,denominator,female,0,BFA,2003,sahel
registration,statistic,male,,BFA,2003,centre (sans ouagadougou)
registration,numerator,male,,BFA,2003,centre (sans ouagadougou)
registration,denominator,male,0,BFA,2003,centre (sans ouagadougou)
registration,statistic,female,,BFA,2003,centre (sans ouagadougou)
registration,numerator,female,,BFA,2003,centre (sans ouagadougou)
registration,denominator,female,0,BFA,2003,centre (sans ouagadougou)
registration,statistic,male,,BFA,2003,plateau central
registration,numerator,male,,BFA,2003,plateau central
registration,denominator,male,0,BFA,2003,plateau central
registration,statistic,female,,BFA,2003,plateau central
registration,numerator,female,,BFA,2003,plateau central
registration,denominator,female,0,BFA,2003,plateau central
mortality,statistic,male,0.142891628453018,BFA,2003,plateau central
mortality,numerator,male,100.6315085,BFA,2003,plateau central
mortality,denominator,male,704.250554,BFA,2003,plateau central
mortality,statistic,female,0.136179094444697,BFA,2003,plateau central
mortality,numerator,female,86.808725,BFA,2003,plateau central
mortality,denominator,female,637.459996,BFA,2003,plateau central
stunting,statistic,male,0.40146316505553,BFA,2003,plateau central
stunting,numerator,male,95.05279,BFA,2003,plateau central
stunting,denominator,male,236.765906,BFA,2003,plateau central
stunting,statistic,female,0.358012094928327,BFA,2003,plateau central
stunting,numerator,female,73.170469,BFA,2003,plateau central
stunting,denominator,female,204.37988,BFA,2003,plateau central
education,statistic,male,0.00701752625195258,BFA,2003,plateau central
education,numerator,male,3.640079,BFA,2003,plateau central
education,denominator,male,518.712559,BFA,2003,plateau central
education,statistic,female,0.00114951478227475,BFA,2003,plateau central
education,numerator,female,0.855235,BFA,2003,plateau central
education,denominator,female,743.996522,BFA,2003,plateau central
registration,statistic,male,,BFA,2014,boucle de mouhoun
registration,numerator,male,,BFA,2014,boucle de mouhoun
registration,denominator,male,0,BFA,2014,boucle de mouhoun
registration,statistic,female,,BFA,2014,boucle de mouhoun
registration,numerator,female,,BFA,2014,boucle de mouhoun
registration,denominator,female,0,BFA,2014,boucle de mouhoun
registration,statistic,male,,BFA,2014,cascades
registration,numerator,male,,BFA,2014,cascades
registration,denominator,male,0,BFA,2014,cascades
registration,statistic,female,,BFA,2014,cascades
registration,numerator,female,,BFA,2014,cascades
registration,denominator,female,0,BFA,2014,cascades
registration,statistic,male,,BFA,2014,centre
registration,numerator,male,,BFA,2014,centre
registration,denominator,male,0,BFA,2014,centre
registration,statistic,female,,BFA,2014,centre
registration,numerator,female,,BFA,2014,centre
registration,denominator,female,0,BFA,2014,centre
registration,statistic,male,,BFA,2014,centre-est
registration,numerator,male,,BFA,2014,centre-est
registration,denominator,male,0,BFA,2014,centre-est
registration,statistic,female,,BFA,2014,centre-est
registration,numerator,female,,BFA,2014,centre-est
registration,denominator,female,0,BFA,2014,centre-est
registration,statistic,male,,BFA,2014,centre-nord
registration,numerator,male,,BFA,2014,centre-nord
registration,denominator,male,0,BFA,2014,centre-nord
registration,statistic,female,,BFA,2014,centre-nord
registration,numerator,female,,BFA,2014,centre-nord
registration,denominator,female,0,BFA,2014,centre-nord
registration,statistic,male,,BFA,2014,centre-ouest
registration,numerator,male,,BFA,2014,centre-ouest
registration,denominator,male,0,BFA,2014,centre-ouest
registration,statistic,female,,BFA,2014,centre-ouest
registration,numerator,female,,BFA,2014,centre-ouest
registration,denominator,female,0,BFA,2014,centre-ouest
registration,statistic,male,,BFA,2014,centre-sud
registration,numerator,male,,BFA,2014,centre-sud
registration,denominator,male,0,BFA,2014,centre-sud
registration,statistic,female,,BFA,2014,centre-sud
registration,numerator,female,,BFA,2014,centre-sud
registration,denominator,female,0,BFA,2014,centre-sud
registration,statistic,male,,BFA,2014,est
registration,numerator,male,,BFA,2014,est
registration,denominator,male,0,BFA,2014,est
registration,statistic,female,,BFA,2014,est
registration,numerator,female,,BFA,2014,est
registration,denominator,female,0,BFA,2014,est
registration,statistic,male,,BFA,2014,hauts basins
registration,numerator,male,,BFA,2014,hauts basins
registration,denominator,male,0,BFA,2014,hauts basins
registration,statistic,female,,BFA,2014,hauts basins
registration,numerator,female,,BFA,2014,hauts basins
registration,denominator,female,0,BFA,2014,hauts basins
registration,statistic,male,,BFA,2014,nord
registration,numerator,male,,BFA,2014,nord
registration,denominator,male,0,BFA,2014,nord
registration,statistic,female,,BFA,2014,nord
registration,numerator,female,,BFA,2014,nord
registration,denominator,female,0,BFA,2014,nord
registration,statistic,male,,BFA,2014,plateau central
registration,numerator,male,,BFA,2014,plateau central
registration,denominator,male,0,BFA,2014,plateau central
registration,statistic,female,,BFA,2014,plateau central
registration,numerator,female,,BFA,2014,plateau central
registration,denominator,female,0,BFA,2014,plateau central
registration,statistic,male,,BFA,2014,sahel
registration,numerator,male,,BFA,2014,sahel
registration,denominator,male,0,BFA,2014,sahel
