value,type,filename,urban,ynm,attended,level,numerical,inadequate,urban.inadequate,rural.inadequate
21,toilets,Cuba_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
21,wall,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
21,floor,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
21,water,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
21,toilets,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
21,wall,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
21,floor,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
21,water,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
21,toilets,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
21,wall,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
21,floor,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
21,water,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
21,toilets,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
21,floor,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
21,water,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
21,toilets,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
22,wall,Algeria_MICS4_Datasets,NAN,NAN,NAN,,TRUE,1,NAN,NAN
22,toilets,Cuba_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
22,wall,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
22,floor,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
22,toilets,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
22,toilets,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
22,wall,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
22,floor,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
22,toilets,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
22,wall,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
22,toilets,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
23,toilets,Cuba_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
23,wall,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
23,floor,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
23,toilets,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
23,floor,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
23,toilets,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
23,wall,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
23,toilets,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
23,wall,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
23,toilets,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
24,wall,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
24,wall,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
24,wall,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
25,wall,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
25,wall,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26,wall,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26,wall,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26,wall,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26,wall,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27,wall,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27,wall,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
31,water,Cuba_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
31,toilets,Cuba_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
31,wall,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
31,water,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
31,toilets,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
31,wall,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
31,floor,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
31,water,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
31,wall,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
31,water,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
31,wall,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
31,floor,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
31,water,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
32,wall,Algeria_MICS4_Datasets,NAN,NAN,NAN,,TRUE,0,NAN,NAN
32,water,Cuba_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
32,wall,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
32,floor,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
32,water,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
32,wall,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
32,water,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
32,wall,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
32,floor,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
32,water,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
32,wall,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
32,floor,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
32,water,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
33,wall,Algeria_MICS4_Datasets,NAN,NAN,NAN,,TRUE,0,NAN,NAN
33,wall,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
33,floor,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
33,wall,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
33,floor,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
33,wall,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
33,floor,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
33,wall,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
33,floor,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
34,wall,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
34,floor,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
34,wall,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
34,floor,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
34,wall,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
34,floor,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
34,wall,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
34,floor,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
35,wall,Algeria_MICS4_Datasets,NAN,NAN,NAN,,TRUE,0,NAN,NAN
35,wall,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
35,floor,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
35,floor,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
35,wall,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
35,floor,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
35,wall,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
35,floor,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
36,wall,Algeria_MICS4_Datasets,NAN,NAN,NAN,,TRUE,0,NAN,NAN
36,wall,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
36,floor,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
36,wall,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
36,floor,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
36,wall,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
36,wall,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
37,wall,Algeria_MICS4_Datasets,NAN,NAN,NAN,,TRUE,0,NAN,NAN
37,wall,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
37,wall,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
38,wall,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
38,wall,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
39,wall,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
41,water,Cuba_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
41,toilets,Cuba_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
41,water,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
41,toilets,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
41,water,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
41,toilets,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
41,water,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
41,water,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
42,water,Cuba_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
42,water,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
42,water,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
42,water,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
42,water,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
51,water,Cuba_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
51,toilets,Cuba_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
51,water,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
51,water,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
52,water,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
53,water,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
54,water,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
61,water,Cuba_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
61,water,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
61,water,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
61,water,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
61,water,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
71,water,Cuba_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
71,water,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
71,water,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
71,water,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
71,water,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
81,water,Cuba_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
81,water,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
81,water,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
81,water,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
81,water,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
91,water,Cuba_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
91,water,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
91,water,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
91,water,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
92,water,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
95,toilets,Cuba_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
95,toilets,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
95,toilets,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
95,toilets,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
96,wall,Algeria_MICS4_Datasets,NAN,NAN,NAN,,TRUE,NAN,NAN,NAN
96,water,Cuba_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
96,toilets,Cuba_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
96,wall,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
96,floor,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
96,water,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
96,toilets,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
96,wall,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
96,floor,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
96,water,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
96,toilets,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
96,wall,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
96,floor,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
96,water,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
96,toilets,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
96,wall,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
96,floor,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
96,water,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
99,wall,Algeria_MICS4_Datasets,NAN,NAN,NAN,,TRUE,NAN,NAN,NAN
99,water,Cuba_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
99,toilets,Cuba_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
99,wall,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
99,floor,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
99,toilets,Iraq_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
99,wall,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
99,floor,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
99,toilets,Sao Tome and Principe_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
99,wall,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
99,floor,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
99,water,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
99,toilets,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
99,floor,Uzbekistan MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
above university,school,Sudan_MICS5_Datasets,NAN,NAN,NAN,higher,NAN,NAN,NAN,NAN
academy,school,Syria MICS 2006 SPSS Datasets,NAN,NAN,NAN,higher,NAN,NAN,NAN,NAN
adobe,wall,Guinea Bissau_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
adobe a la vista,wall,El Salvador_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
adobe a la vista,wall,Mexico_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
adobe cubierto,wall,Costa Rica_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
adobe cubierto,wall,El Salvador_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
adobe cubierto,wall,Mexico_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
adobe cubierto,wall,Uruguay_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
adobe non recouvert,wall,Cameroon_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
adobe non recouvert,wall,Central African Republic_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
adobe non recouvert,wall,Tunisia_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
adobe recouvert,wall,Cameroon_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
adobe recouvert,wall,Central African Republic_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
adobe recouvert,wall,Djibouti MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
adobe recouvert,wall,Tunisia_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
adobe reforã§ado,wall,Guinea Bissau_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
adult education,school,South Sudan_MICS4_Datasets,NAN,NAN,NAN,higher,NAN,NAN,NAN,NAN
agua da chuva,water,Guinea Bissau_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
"agua de lluvia, río, canal, arroyo o acequia",water,Argentina_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,1,1
agua de red pública,water,Argentina_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,0,0
"agua de superficie (rã­o, arroyo, etc.)",water,Dominican Republic_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
"agua de superficie (rã­o, arroyo, represa, lago, estanque, canal, canal de irrigaciã³n)",water,El Salvador_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
"agua de superficie (rã­o, arroyo, represa, lago, estanque, canal, canal de irrigaciã³n)",water,Mexico_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
"agua de superficie(rã­o, arroyo, represa, lago, estanque, canal, canal de irrigaciã³n)",water,Uruguay_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
"agua de superficie(río, arroyo, represa, lago, estanque, canal, canal de irrigación)",water,Costa Rica_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
agua do rio/lago,water,Guinea Bissau_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
agua embotellada,water,Dominican Republic_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
agua embotellada/envasada,water,Costa Rica_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,0,0
agua embotellada/envasada,water,El Salvador_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
agua embotellada/envasada,water,Mexico_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
agua embotellada/envasada,water,Uruguay_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,0,0
agua empacotada,water,Guinea Bissau_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
agua engarafada,water,Guinea Bissau_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
alfombra,floor,Costa Rica_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
alfombra,floor,El Salvador_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
alfombra,floor,Mexico_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
alfombra,floor,Uruguay_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
assas,school,Sudan_MICS5_Datasets,NAN,NAN,NAN,higher,NAN,NAN,NAN,NAN
associates,school,Belize_MICS4_Datasets,NAN,NAN,NAN,higher,NAN,NAN,NAN,NAN
autre,floor,Algeria_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
autre,water,Algeria_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
autre,wall,Cameroon_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
autre,floor,Cameroon_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
autre,wall,Central African Republic_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
autre,toilets,Cameroon_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
autre,toilets,Central African Republic_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
autre,water,Djibouti MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
autre,water,Cameroon_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
autre,water,Central African Republic_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
autre,wall,Mauritania_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
autre,floor,Mauritania_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
autre,water,Mauritania_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
autre,toilets,Mauritania_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
autre,water,Tunisia_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
autre (précisez),wall,Tunisia_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
autres,floor,Central African Republic_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
autres,wall,Djibouti MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
autres,floor,Djibouti MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
autres,toilets,Djibouti MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,NAN,NAN
